User_ID,App,Daily_Minutes_Spent,Posts_Per_Day,Likes_Per_Day,Follows_Per_Day,Cluster,PCA1,PCA2,Engagement_Score,User_Type
U_576,LinkedIn,46,6,58,11,3,-1.37644932571625,-1.1227143566759428,28.300000000000004,Average User
U_577,Pinterest,212,19,115,2,3,-1.5021492490193558,0.7862705242375465,52.300000000000004,Average User
U_578,Facebook,242,9,55,24,0,0.07303811951141496,-0.47101067795754303,31.9,Average User
U_579,TikTok,236,3,78,12,3,-0.35910258605257706,-1.4202514375198467,35.7,Average User
U_580,Snapchat,297,3,79,39,0,1.141034665095896,-0.7650109666932041,44.2,Average User
U_581,Facebook,408,18,71,25,0,0.6115336448380027,0.8472328723924465,41.300000000000004,Average User
U_582,Pinterest,402,17,19,40,0,1.4021585176474616,0.7126185863145525,24.7,Active Poster
U_583,TikTok,455,5,146,19,2,0.8025512424506199,-0.5546752342093177,65.60000000000001,Average User
U_584,Twitter,46,13,34,16,3,-1.3146290245868757,-0.2150272692792411,22.3,Average User
U_585,Snapchat,377,7,188,4,2,-0.4053645460948763,-0.33037281664891266,78.5,Average User
U_586,Pinterest,81,12,78,12,3,-1.3927222861267738,-0.1473367839243479,38.400000000000006,Average User
U_587,Twitter,19,4,10,13,3,-1.246690209326282,-1.679810017090913,9.1,Low Engager
U_588,Snapchat,239,13,92,35,1,0.3407729636540919,0.6100169270044948,51.2,Average User
U_589,LinkedIn,456,10,34,8,0,0.41895752652643586,-0.9405654664699407,19.0,Average User
U_590,Pinterest,308,10,40,30,0,0.6659873716586798,-0.31243578107164327,28.0,Average User
U_591,Instagram,414,12,53,25,0,0.8676417131835202,-0.10115477594732897,32.300000000000004,Average User
U_592,TikTok,224,8,90,43,1,0.7839808688155417,0.11523186425235339,51.3,Average User
U_593,LinkedIn,427,11,113,29,2,1.0026990609488613,0.2839895724398199,57.2,Average User
U_594,Instagram,288,18,17,26,0,0.19540117934854476,0.5226624658322784,20.0,Active Poster
U_595,TikTok,477,5,58,47,0,2.361624673046444,-0.4964195130942215,38.800000000000004,Average User
U_596,LinkedIn,210,5,32,32,0,0.4506983964941128,-0.9737750653270448,23.9,Average User
U_597,LinkedIn,252,6,63,0,3,-0.875103744350183,-1.4181770291888345,27.000000000000004,Average User
U_598,Pinterest,157,15,136,4,3,-1.6054095440540777,0.45514081565558095,60.10000000000001,Average User
U_599,Instagram,410,6,164,15,2,0.3324712215771369,-0.3758085291489528,71.9,Average User
U_600,Twitter,39,18,130,38,1,-0.7417732666117133,1.6944632920003642,68.8,Average User
U_601,TikTok,264,3,77,23,0,0.2706366065513121,-1.164224224427923,38.6,Average User
U_602,Instagram,402,9,8,47,0,1.98725934669685,-0.28450165205774336,20.0,Average User
U_603,Snapchat,24,0,193,38,1,-0.40288891748702876,-0.3090345500364501,88.60000000000001,Passive Consumer
U_604,Instagram,235,11,195,11,2,-0.924634409163443,0.4789809127044183,84.6,Average User
U_605,Pinterest,288,11,189,47,2,0.9543192358210333,1.3087004253919858,93.0,Average User
U_606,Facebook,274,10,150,43,2,0.8280202478066936,0.8003183532140788,75.9,Average User
U_607,Snapchat,399,18,48,24,0,0.5758488603813794,0.66160997684536,31.8,Average User
U_608,Pinterest,479,15,51,8,0,0.33738454430477033,-0.1441413912439773,27.3,Average User
U_609,TikTok,449,13,170,36,2,1.2296390710032756,1.1284843181726292,82.7,Average User
U_610,LinkedIn,130,15,32,9,3,-1.2750122164582318,-0.15336287972368257,20.0,Average User
U_611,Instagram,300,15,102,4,3,-0.8305144030830324,0.1718522629715841,46.50000000000001,Average User
U_612,Instagram,112,20,179,39,1,-0.5157636844458579,2.319306827648503,89.30000000000001,High Engager
U_613,Twitter,246,12,64,44,1,0.8718233561240714,0.4943558508427839,42.400000000000006,Average User
U_614,LinkedIn,109,16,165,36,1,-0.5084528648865841,1.6008747833171282,81.6,Average User
U_615,Instagram,156,10,14,9,3,-0.952368992518251,-0.9711136766138406,11.3,Average User
U_616,Snapchat,317,11,83,26,0,0.40164615094004724,0.028563010632105906,44.3,Average User
U_617,Snapchat,264,18,23,27,0,0.10931092982995536,0.5969563761190514,22.700000000000003,Active Poster
U_618,Twitter,296,1,114,2,3,-0.5338990925756352,-1.7011084228237376,46.5,Average User
U_619,LinkedIn,151,4,185,16,3,-0.8713534298926962,-0.39954067559380324,80.0,Passive Consumer
U_620,Snapchat,155,2,173,12,3,-0.9410078829480614,-0.8575621445481011,73.39999999999999,Passive Consumer
U_621,Snapchat,464,5,73,35,0,1.728199115033825,-0.681891826541331,41.2,Average User
U_622,Facebook,17,13,33,41,1,-0.3377375502429522,0.40277793291960057,29.4,Average User
U_623,Facebook,93,2,25,45,1,0.5696808211026506,-1.0783510735346544,24.1,Low Engager
U_624,Pinterest,65,9,35,21,3,-0.877462071920829,-0.6358816798463025,23.0,Average User
U_625,TikTok,295,9,56,15,0,-0.07271977627042013,-0.7012155284702438,29.6,Average User
U_626,LinkedIn,305,2,114,20,2,0.28248948273363744,-1.1233974335156898,52.2,Average User
U_627,Twitter,233,18,172,12,2,-1.053401734475021,1.295719414443499,77.8,High Engager
U_628,Twitter,115,12,6,36,1,0.009544636187252025,-0.07741258446263138,16.799999999999997,Average User
U_629,Facebook,280,20,104,46,1,0.7875463305928487,1.9097992574604787,61.4,Average User
U_630,Instagram,351,19,149,0,2,-0.9921471660541112,0.9384309663743617,65.3,High Engager
U_631,Snapchat,17,10,89,31,1,-0.8199070783718394,0.14512595895444755,47.9,Average User
U_632,Pinterest,228,10,50,26,0,0.07464609051123376,-0.3167496197194698,30.8,Average User
U_633,Snapchat,301,16,162,23,2,-0.14623331118685243,1.2032579806678925,76.5,Average User
U_634,TikTok,383,18,46,19,0,0.27929160888990945,0.5287269116552377,29.5,Average User
U_635,Facebook,211,13,98,4,3,-1.1931749253209962,-0.1036541991680389,44.300000000000004,Average User
U_636,Pinterest,377,3,135,49,2,1.8486581411194465,-0.14335096190932348,69.6,Average User
U_637,Facebook,321,16,47,12,0,-0.2757345002623843,0.10832608358561463,27.200000000000003,Average User
U_638,Snapchat,194,12,63,19,3,-0.4951845362040027,-0.11417516689859437,34.50000000000001,Average User
U_639,LinkedIn,45,6,85,0,3,-1.9343152010497653,-1.2016649280038,35.8,Average User
U_640,Instagram,276,11,75,27,0,0.26485994637837923,0.008222048533306284,41.4,Average User
U_641,Twitter,220,9,20,23,0,0.001557142077427173,-0.7382050474453714,17.599999999999998,Average User
U_642,LinkedIn,433,9,19,11,0,0.5061529320450262,-1.1030299560977763,13.600000000000001,Average User
U_643,Snapchat,262,14,51,48,1,1.096336834192954,0.7687779456891551,39.0,Average User
U_644,Facebook,420,17,117,47,2,1.577317934025695,1.5769838273126875,66.0,Average User
U_645,Pinterest,71,9,110,39,1,-0.21696907132813512,0.3396529974336137,58.400000000000006,Average User
U_646,Facebook,148,4,84,44,1,0.5957444908593433,-0.4264871428493584,48.0,Average User
U_647,TikTok,23,8,52,2,3,-1.938326323041502,-1.1077773539627584,23.8,Average User
U_648,Snapchat,204,5,79,23,3,-0.08817945286310443,-0.8597168812417976,40.0,Average User
U_649,Instagram,167,14,72,9,3,-1.1556298331556105,-0.016059497253918264,35.7,Average User
U_650,Twitter,142,19,121,10,3,-1.4999398703766638,1.0465301524646635,57.10000000000001,Average User
U_651,Facebook,476,15,126,20,2,0.6862024529366813,0.686043154153636,60.900000000000006,Average User
U_652,Facebook,462,4,159,47,2,2.087557615849343,0.08979465733248565,78.89999999999999,Passive Consumer
U_653,Facebook,315,3,37,11,0,0.07535977523555738,-1.7594171304974826,19.0,Low Engager
U_654,TikTok,161,14,85,20,3,-0.7237148082598153,0.3493976106653574,44.2,Average User
U_655,Twitter,384,7,63,32,0,1.1655669577032617,-0.5309057770389723,36.900000000000006,Average User
U_656,Pinterest,59,9,22,3,3,-1.6803074528125725,-1.1704787939093888,12.4,Average User
U_657,LinkedIn,318,3,132,22,2,0.36285878940539723,-0.8133954220563002,60.300000000000004,Average User
U_658,Twitter,90,9,132,25,1,-0.7998053441805337,0.1453604665183829,63.00000000000001,Average User
U_659,Instagram,52,7,156,41,1,-0.2640509828537461,0.4487547901908003,76.8,Average User
U_660,TikTok,159,15,58,30,1,-0.25602791303412825,0.5409971287663354,36.7,Average User
U_661,Facebook,424,9,97,12,0,0.3278443946391758,-0.5210309979737661,45.10000000000001,Average User
U_662,Pinterest,405,15,147,25,2,0.5151894961328944,0.9792908144759739,70.80000000000001,Average User
U_663,LinkedIn,227,8,40,10,3,-0.5596022921497769,-1.0550188403067977,21.4,Average User
U_664,LinkedIn,212,17,85,6,3,-1.1928758997179765,0.39867667553782943,40.9,Average User
U_665,LinkedIn,44,13,53,5,3,-1.858999794432902,-0.3505829115751807,26.6,Average User
U_666,TikTok,435,20,37,34,0,1.1610477975602533,1.092414912664111,31.0,Active Poster
U_667,Instagram,67,2,114,34,1,-0.252361024113822,-0.7091116196644179,56.400000000000006,Average User
U_668,LinkedIn,412,10,185,43,2,1.4201262476249186,1.0092011294095806,89.9,Average User
U_669,Instagram,76,12,108,47,1,0.07630797691913711,0.9305765333734914,60.900000000000006,Average User
U_670,Twitter,192,11,44,34,1,0.2391639085216454,-0.015257272923242662,31.1,Average User
U_671,LinkedIn,186,16,190,21,2,-0.860182861590979,1.3864320594488544,87.1,Average User
U_672,TikTok,299,1,120,17,2,0.13649020064774056,-1.2894047956870949,53.4,Average User
U_673,Facebook,52,12,191,11,3,-1.8381227764548898,0.6400601707182358,83.3,Average User
U_674,Snapchat,383,16,101,1,2,-0.5885970954585533,0.2031205049497196,45.5,Average User
U_675,Facebook,486,7,192,9,2,0.3397844463810203,-0.21024511766726056,81.60000000000001,Average User
U_676,LinkedIn,243,18,165,0,2,-1.524237455125621,0.9471131199934608,71.4,High Engager
U_677,Pinterest,491,9,49,42,0,2.1036329077020013,-0.14203352178976186,34.9,Average User
U_678,Snapchat,395,6,87,33,0,1.239625339265405,-0.4751900033040991,46.5,Average User
U_679,LinkedIn,127,18,19,24,1,-0.683007616409726,0.5342717739549347,20.2,Active Poster
U_680,Instagram,67,6,9,50,1,0.5792076882119045,-0.5155427193339919,20.4,Average User
U_681,Pinterest,337,7,132,11,2,-0.15925091293754118,-0.5444138757154021,58.2,Average User
U_682,Pinterest,305,10,139,47,2,1.1828832995035357,0.8117351211642669,72.7,Average User
U_683,TikTok,383,16,160,50,2,1.4631237736136704,1.8310706948875228,83.8,Average User
U_684,Instagram,481,6,61,49,0,2.4325775794758315,-0.2904850580353257,40.900000000000006,Average User
U_685,Facebook,451,16,120,43,2,1.573869149640453,1.3542469631670018,65.7,Average User
U_686,Snapchat,160,20,182,17,2,-1.2707519431184344,1.7841940558035128,83.89999999999999,High Engager
U_687,TikTok,8,15,139,0,3,-2.5169118895161207,0.42106049880962765,60.1,Average User
U_688,Pinterest,179,18,33,1,3,-1.4883966015063852,0.051569296483765195,18.900000000000002,Active Poster
U_689,Instagram,139,3,55,45,1,0.6940323258487091,-0.7418998971180539,36.4,Average User
U_690,Twitter,317,19,138,35,2,0.4297039845625475,1.7331693961528871,71.4,Average User
U_691,Instagram,98,19,82,48,1,0.07137931600967769,1.7190169830678084,52.900000000000006,Average User
U_692,LinkedIn,233,0,173,16,2,-0.32052511816055823,-1.054426789201865,74.0,Passive Consumer
U_693,Pinterest,435,6,128,23,2,0.8940424982606162,-0.44180789604913784,59.9,Average User
U_694,Twitter,453,2,78,39,0,1.9344335863060005,-0.9538170466718394,43.5,Average User
U_695,LinkedIn,176,13,88,3,3,-1.3854043226850072,-0.1892798839026946,40.0,Average User
U_696,Pinterest,374,8,124,20,2,0.41022023221068904,-0.25366234056704035,58.0,Average User
U_697,Facebook,253,2,71,32,0,0.6634618795760537,-1.1182018119829582,38.6,Average User
U_698,LinkedIn,179,12,12,49,1,0.8879106214251713,0.26727469604120707,23.1,Average User
U_699,Facebook,154,15,158,37,1,-0.19753821134080124,1.426258427149067,78.8,Average User
U_700,TikTok,281,8,43,17,0,0.009103675945569765,-0.8767272817487612,24.699999999999996,Average User
U_701,Snapchat,251,2,104,17,3,-0.09159870928433556,-1.2528315865431041,47.300000000000004,Average User
U_702,Twitter,89,3,123,48,1,0.4281660294339979,-0.16980552375541674,64.5,Average User
U_703,LinkedIn,436,10,115,22,2,0.7604322240083476,-0.013457530441048525,55.6,Average User
U_704,Facebook,75,2,98,6,3,-1.4264615092879704,-1.5157074979723588,41.6,Average User
U_705,Instagram,161,14,133,30,1,-0.38755876983392534,0.9373703243419511,66.4,Average User
U_706,Pinterest,67,17,61,32,1,-0.6838013066796104,0.9112198588679152,39.1,Average User
U_707,Pinterest,18,16,37,41,1,-0.4348197794130077,0.840251882267903,31.9,Average User
U_708,Twitter,442,4,78,1,0,0.12279930991010518,-1.6148347699026926,32.7,Average User
U_709,Pinterest,306,19,65,9,0,-0.6168372124954076,0.5760276460369798,34.4,Average User
U_710,Pinterest,401,13,38,21,0,0.6292640893946754,-0.1662637961932304,25.400000000000002,Average User
U_711,Twitter,331,10,154,9,2,-0.42104472417068417,-0.02621544515436598,67.3,Average User
U_712,TikTok,126,0,26,36,1,0.3883114857990149,-1.5756315965316017,21.2,Low Engager
U_713,Instagram,288,3,110,8,3,-0.357727449141813,-1.3063965594485836,47.3,Average User
U_714,LinkedIn,188,10,142,1,3,-1.4474150492651385,-0.26735547438661045,60.1,Average User
U_715,LinkedIn,338,12,192,46,2,1.1155182472295233,1.4273098413075762,94.2,Average User
U_716,Pinterest,466,19,142,43,2,1.503680020227985,1.915673665062295,75.4,Average User
U_717,Instagram,26,7,179,11,3,-1.7826486556525714,-0.11993412816539259,77.0,Average User
U_718,Pinterest,313,4,20,22,0,0.5647230424077839,-1.4720384808880786,15.799999999999999,Low Engager
U_719,TikTok,39,5,184,2,3,-2.070660887158756,-0.5829650968536617,75.7,Average User
U_720,Snapchat,14,20,98,33,1,-1.075154258483047,1.6237118697652564,55.1,Average User
U_721,Snapchat,317,4,37,29,0,0.8576377454613358,-1.179675451834681,24.7,Low Engager
U_722,Instagram,213,15,25,26,0,-0.09566649025603514,0.1919985581195178,22.3,Average User
U_723,LinkedIn,417,12,191,9,2,-0.1487712351000253,0.4848538863932567,82.7,Average User
U_724,Facebook,222,6,132,47,1,0.9181958893126025,0.24027473753713302,68.7,Average User
U_725,Snapchat,186,8,96,1,3,-1.289697222129166,-0.866800143819531,41.1,Average User
U_726,Instagram,313,8,195,40,2,0.8426829038241243,0.7621816894975171,92.4,Average User
U_727,Snapchat,447,9,48,46,0,2.070065129308563,-0.037740406086614525,35.7,Average User
U_728,TikTok,5,4,70,45,1,-0.024305922401535344,-0.4599094371500991,42.7,Average User
U_729,Twitter,391,10,21,39,0,1.515793705186376,-0.2496984549935196,23.1,Average User
U_730,Instagram,242,3,111,39,1,0.799550571727918,-0.5214748725450911,57.0,Average User
U_731,Twitter,487,8,14,14,0,0.9456049321434968,-1.2167130668187403,12.2,Average User
U_732,Facebook,490,12,106,17,2,0.7592056341434835,0.056446879624130294,51.10000000000001,Average User
U_733,Pinterest,27,17,139,13,3,-1.9058997608714279,1.0090084758635,64.60000000000001,Average User
U_734,TikTok,391,15,67,36,0,1.1216495428104134,0.6856623654040096,42.1,Average User
U_735,Facebook,99,3,106,22,3,-0.6446196958693903,-0.9347731558042562,49.900000000000006,Average User
U_736,Pinterest,386,8,111,20,2,0.4985436349510881,-0.34959817266996324,52.800000000000004,Average User
U_737,Snapchat,359,17,168,10,2,-0.4885759689342312,1.0449602609011117,75.3,High Engager
U_738,Instagram,362,9,138,24,2,0.46722284040415546,0.08446488754846652,65.10000000000001,Average User
U_739,Facebook,368,5,100,5,3,-0.14068863313536528,-1.201826266626317,43.0,Average User
U_740,Twitter,239,10,82,13,3,-0.5254973590614757,-0.4129422312922703,39.7,Average User
U_741,Snapchat,87,3,23,41,1,0.3355657226571766,-1.0530361327833941,22.4,Low Engager
U_742,Twitter,13,13,134,47,1,-0.3213073443852207,1.2702008593047383,71.6,Average User
U_743,TikTok,353,19,120,5,2,-0.6926349345801048,0.8549066286655773,55.2,Average User
U_744,Snapchat,369,7,121,7,2,-0.15660638393811113,-0.7305685638385419,52.60000000000001,Average User
U_745,Instagram,105,9,99,18,3,-0.963398021008625,-0.26630477253544144,47.7,Average User
U_746,TikTok,40,14,63,4,3,-1.9770117794626427,-0.16652490451364302,30.6,Average User
U_747,Instagram,33,5,104,36,1,-0.39857932625717735,-0.3117304306766585,53.9,Average User
U_748,Pinterest,372,3,155,25,2,0.707098901683247,-0.5915066186769704,70.4,Passive Consumer
U_749,Snapchat,12,7,124,9,3,-1.813862395027692,-0.5563473788048174,54.400000000000006,Average User
U_750,Instagram,421,14,95,42,0,1.5022919943463846,0.8876147012530866,54.800000000000004,Average User
U_751,Facebook,130,20,33,9,3,-1.4319268029554024,0.5359431216303782,21.900000000000002,Active Poster
U_752,Twitter,74,3,158,2,3,-1.778564270115712,-1.0509054864005214,64.7,Passive Consumer
U_753,Facebook,323,7,166,31,2,0.5871923340462996,0.19465536713046394,77.8,Average User
U_754,Snapchat,388,20,121,50,2,1.4533378664601697,2.0980115355740376,69.4,Average User
U_755,Facebook,192,16,18,21,0,-0.43603214506767163,0.16144532545569412,18.3,Average User
U_756,LinkedIn,218,20,174,31,2,-0.34484310022157827,2.055715550349282,84.9,High Engager
U_757,Instagram,449,12,1,30,0,1.3807692239869647,-0.3578259756324644,13.0,Average User
U_758,Instagram,496,3,157,9,2,0.5925689611901828,-1.007817752930363,66.4,Passive Consumer
U_759,LinkedIn,99,1,91,18,3,-0.7268779048566137,-1.4129699193843017,42.099999999999994,Average User
U_760,Twitter,408,15,97,30,2,0.8677908000012254,0.74612655848869,52.300000000000004,Average User
U_761,Instagram,10,4,129,36,1,-0.5371334659481005,-0.26369958216560896,63.6,Average User
U_762,Facebook,154,17,2,50,1,0.6790649461016006,0.9102624710857092,20.9,Active Poster
U_763,Twitter,300,15,115,30,2,0.3001847825893415,0.9054713255042511,59.5,Average User
U_764,Snapchat,117,0,94,12,3,-0.8829478223956803,-1.6812558426982493,41.2,Average User
U_765,Snapchat,301,3,15,9,0,-0.031622166556799246,-1.961137807166659,9.6,Low Engager
U_766,Snapchat,246,13,182,28,2,-0.14421201630509348,1.075435706037418,85.10000000000001,Average User
U_767,Instagram,68,10,135,35,1,-0.49845750463764205,0.5561188396318708,67.5,Average User
U_768,Snapchat,393,16,1,35,0,1.207371685453839,0.3274756718403815,15.7,Average User
U_769,Instagram,331,15,107,15,2,-0.19993241653220808,0.46968055771125555,51.800000000000004,Average User
U_770,Facebook,176,10,56,6,3,-1.0852516783283495,-0.7521965156981336,27.200000000000003,Average User
U_771,Instagram,457,7,73,15,0,0.7395124121030839,-0.9001868891025124,35.800000000000004,Average User
U_772,Twitter,81,14,199,16,3,-1.5538407273282475,1.0847209748328581,88.60000000000001,Average User
U_773,Facebook,332,7,81,17,0,0.20129928168289082,-0.7577090703503383,39.6,Average User
U_774,Twitter,385,9,10,25,0,0.9178257612399683,-0.807869918932363,14.2,Average User
U_775,TikTok,337,16,48,42,0,1.1390295894903426,0.850601495076312,36.6,Average User
U_776,LinkedIn,328,15,89,29,0,0.45168692911846897,0.6877790976821435,48.8,Average User
U_777,Twitter,101,6,132,10,3,-1.3229783158220656,-0.637049625346155,57.6,Average User
U_778,Facebook,176,6,121,2,3,-1.289342945878698,-0.9343192268741082,50.800000000000004,Average User
U_779,LinkedIn,468,12,53,47,0,2.1127821989568742,0.42570363955685253,38.900000000000006,Average User
U_780,LinkedIn,388,9,61,20,0,0.5921661127379196,-0.569334357639666,33.1,Average User
U_781,Twitter,451,20,67,7,0,-0.03504898781930768,0.6353056405435892,34.9,Average User
U_782,Twitter,6,16,151,22,1,-1.6031320340896509,1.1859460043574697,71.8,Average User
U_783,LinkedIn,374,20,36,26,0,0.5090027788286052,0.9057176661234021,28.2,Active Poster
U_784,Pinterest,84,19,28,31,1,-0.6316769287757391,0.9198130831204053,26.200000000000003,Active Poster
U_785,Facebook,129,6,144,9,3,-1.2587244023794524,-0.5844897982934314,62.1,Average User
U_786,TikTok,192,4,160,44,1,0.6356575423539931,0.10125263381327852,78.4,Passive Consumer
U_787,Twitter,282,18,165,35,2,0.22808250960363707,1.798905218776777,81.9,High Engager
U_788,Pinterest,400,19,195,22,2,0.12301231964510215,1.7938870985969604,90.3,High Engager
U_789,LinkedIn,67,10,162,36,1,-0.5206861805500046,0.7730903046951295,78.6,Average User
U_790,LinkedIn,183,16,50,8,3,-1.1336344663075075,0.07105468346790515,27.2,Average User
U_791,Facebook,413,2,30,40,0,1.8943605706819144,-1.2589239544865538,24.6,Low Engager
U_792,LinkedIn,303,2,120,9,3,-0.2320332073722655,-1.3514077261635453,51.300000000000004,Average User
U_793,LinkedIn,94,0,16,19,3,-0.5034820133764636,-2.056690291892164,12.100000000000001,Low Engager
U_794,Pinterest,492,3,184,50,2,2.3411787859315933,0.19643079554103401,89.50000000000001,Passive Consumer
U_795,Snapchat,442,7,118,32,2,1.3219173481758681,-0.15657719888509208,58.900000000000006,Average User
U_796,Pinterest,83,9,104,15,3,-1.2159921103670304,-0.2983436341851247,48.800000000000004,Average User
U_797,Twitter,279,18,175,7,2,-1.0593165144676775,1.1804097244444243,77.5,High Engager
U_798,LinkedIn,84,16,144,33,1,-0.7159696255148118,1.384796916401365,72.3,Average User
U_799,LinkedIn,285,5,114,38,2,0.8957152619802508,-0.264395946240118,58.5,Average User
U_800,LinkedIn,254,14,140,8,2,-0.9324485917908901,0.41765070565435136,62.6,Average User
U_801,TikTok,193,14,168,19,2,-0.8029855559875269,0.9057416726461577,77.10000000000001,Average User
U_802,TikTok,354,16,11,0,0,-0.5679083406139753,-0.45319746513376824,9.2,Average User
U_803,Snapchat,449,20,51,45,0,1.6881256879893196,1.4591819471792917,39.900000000000006,Average User
U_804,Twitter,63,5,181,15,3,-1.3665485900503889,-0.29068094280804974,78.4,Average User
U_805,LinkedIn,314,13,118,37,2,0.7358204394957615,0.8224891811630529,62.2,Average User
U_806,Instagram,475,5,63,10,0,0.6888507236618998,-1.3727061141037449,29.700000000000003,Average User
U_807,TikTok,435,3,15,5,0,0.44280654047256335,-2.098651682183275,8.4,Low Engager
U_808,LinkedIn,220,3,106,50,1,1.1948266096994138,-0.2793903202143051,58.300000000000004,Average User
U_809,Pinterest,273,1,145,19,2,0.04166638070427749,-1.0547444913051451,64.0,Passive Consumer
U_810,Instagram,204,20,36,3,3,-1.346035595899178,0.38785050451302755,21.299999999999997,Active Poster
U_811,Pinterest,157,18,112,23,1,-0.7949843126427066,1.1623149947034026,57.1,Average User
U_812,TikTok,101,12,163,10,3,-1.5796968024075684,0.40205208247003305,71.8,Average User
U_813,TikTok,292,1,17,26,0,0.7405961269172412,-1.7979578856734144,14.9,Low Engager
U_814,TikTok,317,14,102,2,3,-0.8060235126635039,-0.018838571608823865,45.60000000000001,Average User
U_815,Instagram,47,11,87,37,1,-0.4322318749655251,0.4065990514452839,49.2,Average User
U_816,Facebook,330,19,138,45,2,0.9394165839971401,1.9759998129152263,74.4,Average User
U_817,Twitter,311,17,9,46,0,1.249499312611169,0.8158596043127466,22.5,Active Poster
U_818,Instagram,196,16,92,25,1,-0.40789909149917924,0.7852059277235595,49.1,Average User
U_819,TikTok,56,7,61,24,3,-0.7852579916506682,-0.6472586258006942,33.7,Average User
U_820,Instagram,405,18,117,29,2,0.6698442650709587,1.273891070949401,60.900000000000006,Average User
U_821,Instagram,91,20,95,45,1,-0.15741238474189098,1.8759606347113282,57.5,Average User
U_822,Twitter,331,11,75,17,0,0.08650751061201634,-0.254335064818072,38.4,Average User
U_823,Pinterest,101,14,76,34,1,-0.370517302065149,0.6480388295817776,44.8,Average User
U_824,TikTok,238,11,158,6,3,-1.0482455178861956,0.09166961007645373,68.3,Average User
U_825,LinkedIn,99,12,85,18,3,-1.0532627448527732,0.04518573491111599,43.0,Average User
U_826,Snapchat,169,20,17,50,1,0.6249478596261219,1.4219058997145864,27.8,Active Poster
U_827,Instagram,266,4,100,43,1,1.089379302268603,-0.3715885942055201,54.1,Average User
U_828,Instagram,398,3,12,7,0,0.35866851286013857,-2.059933387595234,7.800000000000001,Low Engager
U_829,Twitter,491,8,34,10,0,0.7406308506594254,-1.174276215914449,19.0,Average User
U_830,Snapchat,304,20,1,4,0,-0.7337445895935029,0.1345844599551486,7.6000000000000005,Active Poster
U_831,Twitter,431,7,41,46,0,2.0700175070571776,-0.3557597457542792,32.300000000000004,Average User
U_832,Instagram,109,8,89,4,3,-1.5149325352553251,-0.820265325085874,39.2,Average User
U_833,Twitter,127,17,50,9,3,-1.3928065897630282,0.248399189039826,27.8,Average User
U_834,LinkedIn,426,5,21,2,0,0.18941727941860842,-1.8544722858130416,10.5,Average User
U_835,Pinterest,257,18,30,18,0,-0.3425996177563927,0.42682881144688495,22.799999999999997,Active Poster
U_836,LinkedIn,43,12,86,38,1,-0.43571492595266165,0.561746539915258,49.4,Average User
U_837,Twitter,226,17,76,5,3,-1.1486270676313834,0.3059480615008122,37.0,Average User
U_838,Snapchat,363,11,3,50,0,1.880756445325194,0.03811085889548269,19.5,Average User
U_839,LinkedIn,33,18,178,2,3,-2.488130820800379,1.149808790386517,77.2,High Engager
U_840,Twitter,45,8,69,7,3,-1.6469715020577287,-0.8699564369343904,32.1,Average User
U_841,Twitter,336,17,123,22,2,0.03830380409322948,1.0275192341737438,60.900000000000006,Average User
U_842,TikTok,405,14,151,20,2,0.3137470212446548,0.7479987296687132,70.60000000000001,Average User
U_843,Twitter,371,6,11,3,0,-0.04192183911499973,-1.7485368405295376,7.1,Average User
U_844,Pinterest,414,8,23,7,0,0.25676096235811263,-1.3041500001000166,13.700000000000001,Average User
U_845,TikTok,498,12,6,11,0,0.7599711964853213,-0.8050245444970932,9.3,Average User
U_846,TikTok,201,0,123,19,3,-0.22774970627989052,-1.326757937813898,54.900000000000006,Average User
U_847,Instagram,339,19,43,4,0,-0.6287001057253053,0.28669183174524704,24.099999999999998,Active Poster
U_848,Snapchat,125,7,128,20,3,-0.7814030285077941,-0.28941905554460967,59.300000000000004,Average User
U_849,Facebook,457,2,131,32,2,1.5197820025494049,-0.750668130895079,62.60000000000001,Average User
U_850,Facebook,171,19,66,5,3,-1.4555263355227506,0.5236621581196852,33.6,Average User
U_851,Twitter,339,14,160,27,2,0.28392372253410925,1.0037734828223184,76.3,Average User
U_852,LinkedIn,130,10,22,46,1,0.5541144567921931,0.005750332166614717,25.6,Average User
U_853,Twitter,142,11,163,37,1,-0.1437987007197032,0.9195438056661415,79.6,Average User
U_854,Twitter,32,12,7,18,3,-1.2006614864969067,-0.49010556909059094,11.8,Average User
U_855,Facebook,474,1,82,35,0,1.8799593599533397,-1.1665410298441024,43.6,Average User
U_856,Twitter,104,5,46,4,3,-1.3477978411983251,-1.5339428315729218,21.1,Average User
U_857,Pinterest,426,2,34,38,0,1.8592519461599317,-1.283567989391664,25.6,Low Engager
U_858,Facebook,56,15,154,32,1,-0.8890848243997781,1.3029396448956585,75.69999999999999,Average User
U_859,Facebook,300,7,78,44,1,1.2574368041146486,-0.10393702567705888,46.5,Average User
U_860,Snapchat,423,14,116,44,2,1.5530946192723207,1.0857046634923535,63.80000000000001,Average User
U_861,Pinterest,53,14,191,25,1,-1.270187199025515,1.2578900900978782,88.10000000000001,Average User
U_862,TikTok,483,3,159,26,2,1.283448048185472,-0.5705997954508579,72.3,Passive Consumer
U_863,Pinterest,246,17,98,35,1,0.2374126676438002,1.196412898873756,54.800000000000004,Average User
U_864,Twitter,48,13,6,20,3,-1.062049232531821,-0.3160998805063686,12.3,Average User
U_865,TikTok,325,3,84,22,0,0.5071776889139621,-1.1567971280950515,41.1,Average User
